,LabID,Age,Error,Material,Taxa,d13C,Method,Long,Lat,LocAccuracy,Period,SiteID,SiteName,Country,Province,Continent,Source,Reference,removal_reason
656,KNI-424A,4290,70,charcoal,,,,11.899,51.49,2,,,Halle Dölauer Heide,Germany,,Europe,EUROEVOL,,Unknown lab ID
657,KNI-425,3770,80,charcoal,,,,11.05,54.27,2,,,Heringsdorf- Süssau,Germany,,Europe,EUROEVOL,,Unknown lab ID
658,KNI-44,3900,50,,,,,11.94381,50.97645,2,,,Etzdorf,Germany,,Europe,RADON-B,Furholt 2003 272,Unknown lab ID
659,KNI-458,4160,45,charcoal,,,,11.05,54.27,2,,,Heringsdorf- Süssau,Germany,,Europe,EUROEVOL,,Unknown lab ID
660,KNI-460,2940,45,charcoal,,,,15.35,-21.567,2,,,Fackeltrager Shelter Omandumba,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
661,KNI-461,2910,45,charcoal,,,,15.35,-21.567,2,,,Fackeltrager Shelter Omandumba,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
662,KNI-465,1930,50,charcoal,,,,15.65,-21.45,2,,,Etemba Shelter,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
663,KNI-467,420,60,charcoal,,,,15.65,-21.45,2,,,Etemba Shelter,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
664,KNI-469,370,50,charcoal,,,,14.383,-20.583,2,,,Hasenbild Twyfelfontein,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
665,KNI-489,5820,55,charcoal,,,,6.28712,50.8949,2,,,Aldenhoven,Germany,,Europe,EUROEVOL,,Unknown lab ID
666,KNI-491,3950,40,charcoal,,,,11.05,54.27,2,,,Heringsdorf- Süssau,Germany,,Europe,EUROEVOL,,Unknown lab ID
667,KNI-494,4410,40,charcoal,,,,11.05,54.27,2,,,Heringsdorf- Süssau,Germany,,Europe,EUROEVOL,,Unknown lab ID
668,KNI-507,4370,45,charcoal,,,,11.05,54.27,2,,,Heringsdorf- Süssau,Germany,,Europe,EUROEVOL,,Unknown lab ID
669,KNI-508,4390,40,charcoal,,,,11.05,54.27,2,,,Heringsdorf- Süssau,Germany,,Europe,EUROEVOL,,Unknown lab ID
670,KNI-512,4400,40,charcoal,,,,11.05,54.27,2,,,Heringsdorf- Süssau,Germany,,Europe,EUROEVOL,,Unknown lab ID
671,KNI-530,6190,65,charcoal,,,,6.266667,50.88333,2,,,Niedermerz 3,Germany,,Europe,RADON,Jadin 2003,Unknown lab ID
672,KNI-531,6070,95,charcoal,,,,6.266667,50.88333,2,,,Niedermerz 3,Germany,,Europe,RADON,Jadin 2003,Unknown lab ID
673,KNI-568,5660,40,charcoal,,,,8.75,50.35,2,,,Schwalheim,Germany,,Europe,EUROEVOL,,Unknown lab ID
674,KNI-585,5230,90,charcoal,,,,7.97,51.48,2,,,Höingen,Germany,,Europe,EUROEVOL,,Unknown lab ID
675,KNI-594,6180,50,charcoal,,,,6.33333,50.86667,2,,,Aldenhoven Niedermerz 1,Germany,,Europe,RADON,Jadin 2003,Unknown lab ID
676,KNI-596,7240,55,Burnt cereals,,,,,,0,,,Porodin,North Macedonia,,Europe,14SEA,Gimbutas 1991: 441 Table 2,Unknown lab ID
677,KNI-596H1486987,7224,52,Burnt cereals,,,,,,0,,,Porodin,North Macedonia,,Europe,14SEA,,Unknown lab ID
678,KNI-597,5030,45,wood,,,,8.70445,47.7361,2,,,Thayngen Weier,Switzerland,,Europe,EUROEVOL,,Unknown lab ID
679,KNI-6,6210,50,charcoal,,,,6.66,50.75,2,,,Müddersheim,Germany,,Europe,EUROEVOL,,Unknown lab ID
680,KNI-608,490,45,charcoal,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
681,KNI-609,6200,65,charcoal,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
682,KNI-610,9430,90,,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
683,KNI-611,10420,80,charcoal,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
684,KNI-612,13690,120,charcoal,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,Wendt W.E. 1976. 'Art Mobilier'from the Apollo 11 Cave South West Africa: Africa's Oldest Dated Works of Art.The South African Archaeological Bulletin pp.5-11.,Unknown lab ID
685,KNI-613,14550,60,charcoal,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,Wendt W.E. 1976. 'Art Mobilier'from the Apollo 11 Cave South West Africa: Africa's Oldest Dated Works of Art.The South African Archaeological Bulletin pp.5-11.,Unknown lab ID
686,KNI-614,13030,100,charcoal,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,Wendt W.E. 1976. 'Art Mobilier'from the Apollo 11 Cave South West Africa: Africa's Oldest Dated Works of Art.The South African Archaeological Bulletin pp.5-11.,Unknown lab ID
687,KNI-624,6910,45,charcoal,,,,16.517,-27.217,2,,,Pockenbank,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
688,KNI-625,19320,320,charcoal,,,,16.517,-27.217,2,,,Pockenbank,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
689,KNI-627,29900,1600,charcoal,,,,16.517,-27.217,2,,,Pockenbank,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
690,KNI-628,33500,750,charcoal,,,,16.517,-27.217,2,,,Pockenbank,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
691,KNI-629,36000,1150,charcoal,,,,16.517,-27.217,2,,,Pockenbank,Namibia,,Africa,SARD,,Unknown lab ID
692,KNI-636,860,55,charcoal,,,,14.283,-21.367,2,,,Messum Shelter,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
693,KNI-637,2070,90,charcoal,,,,14.283,-21.367,2,,,Messum Shelter,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
694,KNI-638,2830,55,charcoal,,,,14.283,-21.367,2,,,Messum Shelter,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
695,KNI-639,2090,45,charcoal,,,,14.283,-21.367,2,,,Messum Shelter,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
696,KNI-663,5490,85,charcoal,,,,6.62,50.95,2,,,Bergheim,Germany,,Europe,EUROEVOL,,Unknown lab ID
697,KNI-664,5540,95,charcoal,,,,6.62,50.95,2,,,Bergheim,Germany,,Europe,EUROEVOL,,Unknown lab ID
698,KNI-726,5480,65,charcoal,,,,10.126,49.8226,2,,,Schernau,Germany,,Europe,EUROEVOL,,Unknown lab ID
699,KNI-727,5450,50,charcoal,,,,10.126,49.8226,2,,,Schernau,Germany,,Europe,EUROEVOL,,Unknown lab ID
700,KNI-729,230,50,charcoal,,,,15.35,-21.567,2,,,Fackeltrager Shelter Omandumba,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
701,KNI-730,2840,55,charcoal,,,,15.35,-21.567,2,,,Fackeltrager Shelter Omandumba,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
702,KNI-731,2150,60,charcoal,,,,15.35,-21.567,2,,,Fackeltrager Shelter Omandumba,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
703,KNI-732,2190,40,charcoal,,,,15.35,-21.567,2,,,Fackeltrager Shelter Omandumba,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
704,KNI-811,13470,125,charcoal,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,Wendt W.E. 1976. 'Art Mobilier'from the Apollo 11 Cave South West Africa: Africa's Oldest Dated Works of Art.The South African Archaeological Bulletin pp.5-11.,Unknown lab ID
705,KNI-812,19760,175,charcoal,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,Wendt W.E. 1976. 'Art Mobilier'from the Apollo 11 Cave South West Africa: Africa's Oldest Dated Works of Art.The South African Archaeological Bulletin pp.5-11.,Unknown lab ID
706,KNI-813,26700,650,charcoal,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,László 1997 265,Unknown lab ID
707,KNI-846,1460,55,plant remains,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
708,KNI-867,7200,75,charcoal,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
709,KNI-869,33370,550,charcoal,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
710,KNI-870,1670,55,plant remains,,,,17.1,-27.75,2,,,Apollo 11 Cave,Namibia,,Africa,SARD,,Unknown lab ID
711,KNI-915,10370,105,charcoal,,,,-0.3011,39.1456,1,,,Mallaetes or Malladetes (à),Spain,,Europe,Vermeersch2019,Journal of World Prehistory 12 1998: 121-198,Unknown lab ID
712,KNI-918,16300,1500,,,,,-0.3011,39.0122,1,,,Mallaetes or Maladetes (à),Spain,,Europe,Vermeersch2019,Fortea y Jorda 1976. Zephyrus 26-27: 129-166.,Unknown lab ID
713,KNI-919,20140,460,charcoal,,,,-0.3011,39.0122,1,,,Malta,Spain,,Europe,Vermeersch2019,Allsworth-Jones P. 1986 ('The Szeletian'. Oxford Clarendon Press) Fortea y Jorda 1976. Zephyrus 26-27: 129-166. Renault-Miskovsky J. Leroi-Gourhan Arl. 1981. Bull. AFEQ vol 3-4 : 121-128.,Unknown lab ID
714,KNI-920,21710,650,charcoal,,,,-0.3011,39.0122,1,,,Mallaetes or Malladetes (à),Spain,,Europe,Vermeersch2019,Fortea y Jorda 1976. Zephyrus 26-27: 129-166. Renault-Miskovsky J. Leroi-Gourhan Arl. 1981. Bull. AFEQ vol 3-4 : 121-128.,Unknown lab ID
715,KNI-926,29690,560,charcoal,,,,-0.3011,39.0122,1,,,Mallaetes or Malladetes (à),Spain,,Europe,Vermeersch2019,Freundlich JC Schwabedissen H and Wendt WE. 1980. Köln radiocarbon measurements II.Radiocarbon22(01) pp.68-81.,Unknown lab ID
716,KNL-918,16300,150,charcoal,,,,-0.3011,39.0122,1,,,Mallaetes or Malladetes (à),Spain,,Europe,Vermeersch2019,,Unknown lab ID
717,KNL-926,29690,560,charcoal,,,,-0.3011,39.0122,1,,,Mallaetes or Malladetes (à),Spain,,Europe,Vermeersch2019,Schwabedissen 1978 112 (1430+-60) (Ke 2243 (1190+-40); Zimmermann 1988 284,Unknown lab ID
718,LJGAP-68,2200,300,Charcoal,,,,-88.157867,21.59782,1,,,Isla Cancún,Mexico,,Central America,MesoRAD2020,NSM 2006,Unknown lab ID
719,LYC-577,11109,480,,,,,-3.9656,43.2924,1,,,El Castillo,Spain,,Europe,Vermeersch2019,Petillon JM.  Gallia PrÔøΩhistoire 57   2017 65-126.,Unknown lab ID
720,LYND-1,23150,170,bone,,,,1.6789,44.5199,1,,,Peyrugues,France,,Europe,Vermeersch2019,Banadora,Unknown lab ID
721,LYND-2,13350,350,bone Coelodonta antiquitatis Linty,,,,4.7204,46.2978,1,,,Solutre Terre Seve Sondage B,France,,Europe,Vermeersch2019,,Unknown lab ID
722,LYND-3,7650,160,,,,,5.5,46.75,1,,,De Nadale Cave,France,,Europe,Vermeersch2019,Evin J.  1994  Radiocarbon Volume 36 3: 345 ff. http://bocquet.club.fr/page 5a.htm,Unknown lab ID
723,LYND-4,14700,300,charcoal,,,,5.3667,46.0833,1,,,La Colombiere,France,,Europe,Vermeersch2019,Evin J.  1994  Radiocarbon Volume 36 3: 345 ff. http://bocquet.club.fr/page 5a.htm,Unknown lab ID
724,LYND-5,15500,700,charcoal,,,,5.3667,46.0833,1,,,La Colombiere,France,,Europe,Vermeersch2019,Klaric L. 2007. Antiquity 81: 176-190. Bertran P. 2005. Quaternaire:. 25-44. Collins PhD,Unknown lab ID
725,LYND-6,18910,110,.,,,,1.6789,44.5199,1,,,Peyrugues,France,,Europe,Vermeersch2019,,Unknown lab ID
726,LYSACA-28802,10440,50,tooth,,,,0.8253,44.3909,1,,,Portel,France,,Europe,Vermeersch2019,.Langlais M.   2012. LES GROUPES CULTURELS   DE LA TRANSITION   PLÔøΩISTOCÔøΩNE-HOLOCÔøΩNE  ENTRE ATLANTIQUE ET ADRIATIQUE,Unknown lab ID
727,LYSACA-28804,10350,50,tooth,,,,0.5,44.6,1,,,La Cala,France,,Europe,Vermeersch2019,RÔøΩÔøΩvaluation des gisements de La Borie del Rey et de Port-de-Penne,Unknown lab ID
728,LYSACA-288303,10340,50,bone,,,,0.5,44.6,1,,,La Borie del Rey,France,,Europe,Vermeersch2019,Leschtakov 2018,Unknown lab ID
729,MCND-1,7360,100,,,,,5.1667,43.3833,1,,,Font des Pigeons,France,,Europe,Vermeersch2019,,Unknown lab ID
730,MCND-2,7525,100,,,,,5.1667,43.3833,1,,,Font Voltada,France,,Europe,Vermeersch2019,Özbakan 1988,Unknown lab ID
731,MI-84,625,50,Charcoal,,,,-4.333333,14.5,2,,,Ngomi,Mali,,Africa,Kay_WestAfrica,Calvocoressi D. and David N. (1979). A New Survey of Radiocarbon and Thermoluminescence Dates for west Africa. The Journal of African History 20 pp 1-29. doi:10.1017/S0021853700016698.,Unknown lab ID
732,MI-87,645,70,Charcoal,,,,-4.333333,14.5,2,,,Ngomi,Mali,,Africa,Kay_WestAfrica,Calvocoressi D. and David N. (1979). A New Survey of Radiocarbon and Thermoluminescence Dates for west Africa. The Journal of African History 20 pp 1-29. doi:10.1017/S0021853700016698.,Unknown lab ID
733,MURRMPS-072,1458,62,Charcoal,,,,-89.554307,20.364382,1,,,Chac II,Mexico,,Central America,MesoRAD2020,Smyth 1998:147 Table 4,Unknown lab ID
734,MURRMPS-073,1283,59,Charcoal,,,,-89.554307,20.364382,1,,,Chac II,Mexico,,Central America,MesoRAD2020,MoralesMulazzani.2015Bask,Unknown lab ID
735,OBDYC-187131,1100,520,,,,,14.043182,10.069357,2,,,Groumoui,Cameroon,,Africa,Kay_WestAfrica,DELNEUF Michèle ESSOMBA Joseph-Marie FROMENT Alain (éds). Paléo-anthropologie en Afrique centrale : un bilan de l'archéologie au Cameroun. Paris France : L'Harmattan 1998 368p. (Etudes Africaines) ISBN : 2-7384-7405-5,Unknown lab ID
736,OBDYC-187231,1190,300,,,,,14.043182,10.069357,2,,,Groumoui,Cameroon,,Africa,Kay_WestAfrica,DELNEUF Michèle ESSOMBA Joseph-Marie FROMENT Alain (éds). Paléo-anthropologie en Afrique centrale : un bilan de l'archéologie au Cameroun. Paris France : L'Harmattan 1998 368p. (Etudes Africaines) ISBN : 2-7384-7405-5,Unknown lab ID
737,OBDYC-2872321,1520,940,,,,,14.043182,10.069357,2,,,Groumoui,Cameroon,,Africa,Kay_WestAfrica,DELNEUF Michèle ESSOMBA Joseph-Marie FROMENT Alain (éds). Paléo-anthropologie en Afrique centrale : un bilan de l'archéologie au Cameroun. Paris France : L'Harmattan 1998 368p. (Etudes Africaines) ISBN : 2-7384-7405-5,Unknown lab ID
738,OBDYC-85130,940,280,,,,,14.043182,10.069357,2,,,Groumoui,Cameroon,,Africa,Kay_WestAfrica,DELNEUF Michèle ESSOMBA Joseph-Marie FROMENT Alain (éds). Paléo-anthropologie en Afrique centrale : un bilan de l'archéologie au Cameroun. Paris France : L'Harmattan 1998 368p. (Etudes Africaines) ISBN : 2-7384-7405-5,Unknown lab ID
739,OBDYXX-1,2220,170,wood,,,,-80.155924,-5.093173,2,,,Nananique,Peru,,South America,Goldberg_2016,Ricklis et al 2012; Archaeology and Bioarchaeology of the Buckeye Knoll Site (41VT98) Victoria County Texas,Unknown lab ID
740,OXADUPL-21072,19235,75,Cyclope neritea,,,,17.9609,40.1558,1,,,Cavallo,Italy,,Europe,Vermeersch2019,Kuzmin Y.V  2004. Nucl. Instr.and Meth. In Phys. Res. B 223-224: 731-734. Marom  2012. PNAS 109: 6879. Kuzmin Y.V. 2014 Radiocarbon 56:454.,Unknown lab ID
741,OXAND-1,17720,90,objet arciforme (BadegoulienÃƒÆ’Ã‚Â),,,,1.6467,44.5013,1,,,Petit Cloup Barrat,France,,Europe,Vermeersch2019,Sampson A. Eura sian Pre his tory 6 (1ÔøΩ2): 199ÔøΩ231,Unknown lab ID
742,OXAND-2,12345,70,charcoal,,,,23.2046,38.4526,1,,,Sarakenos,Greece,,Europe,Vermeersch2019,Karamitrou-Mentessidi 2014: 245,Unknown lab ID
743,OXAT-10,7400,35,Human bone,,,,21.7,40.4,1,,,Mavropigi,Greece,,Europe,14SEA,Karamitrou-Mentessidi 2014: 245,Unknown lab ID
744,OXAT-3,7463,36,Human bone,,,,21.7,40.4,1,,,Mavropigi,Greece,,Europe,14SEA,Karamitrou-Mentessidi 2014: 245,Unknown lab ID
745,OXAT-7,7073,35,Human bone,,,,21.7,40.4,1,,,Mavropigi,Greece,,Europe,14SEA,Karamitrou-Mentessidi 2014: 245,Unknown lab ID
746,OXAT-9,7168,35,Human bone,,,,21.7,40.4,1,,,Mavropigi,Greece,,Europe,14SEA,Karamitrou-Mentessidi 2014: 245,Unknown lab ID
747,OXAV-205640,2295,28,bone,Homo sapiens,,AMS,18.441,-33.732,2,,,Melkbosstrand burials,South Africa,Western Cape,Africa,SARD,Sealy J. Ludwig B. and Henderson Z. 2006. New radiocarbon dates for Matjes River rock shelter.The South African Archaeological Bulletin pp.98-101.,Unknown lab ID
748,OXAV-206452,7295,32,,,,,23.417,-34.017,2,,,Matjies River,South Africa,,Africa,SARD,Ribot I. Morris A.G. Sealy J. and Maggs T. 2010. Population history and economic change in the last 2000 years in KwaZulu-Natal RSA.Southern African Humanities22(1) pp.89-112.,Unknown lab ID
749,OXAV-206455,2532,26,bone,,,,32.065,-28.82,2,,,Richards Bay,South Africa,,Africa,SARD,Sealy J. Ludwig B. and Henderson Z. 2006. New radiocarbon dates for Matjes River rock shelter.The South African Archaeological Bulletin pp.98-101.,Unknown lab ID
750,OXAV-206456,9688,36,,,,,23.417,-34.017,2,,,Matjies River,South Africa,,Africa,SARD,,Unknown lab ID
751,OXAV-212451,2175,32,bone,,,,-0.5573,54.0282,2,,,Wetwang Slack,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
752,OXAV-216439,3846,29,bone,,,,-2.4321,55.9707,2,,,Skateraw,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
753,OXAV-216440,3584,28,bone,,,,-6.235,56.2895,2,,,Ardachy Mull,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
754,OXAV-216633,1544,29,bone,,,,-5.3109,55.5404,2,,,Machrie Moor Arran,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
755,OXAV-216634,3835,33,bone,,,,-2.3682,57.2633,2,,,Broomend of Crichie,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
756,OXAV-216635,3506,32,bone,,,,-2.1314,57.0508,2,,,Longhillock Cottages Clashfarquhar,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
757,OXAV-216636,3683,32,bone,,,,-2.9511,56.5467,2,,,Tealing Hill,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
758,OXAV-216637,454,26,bone,,,,-3.5244,55.99,2,,,Near House of Binns,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
759,OXAV-216638,3733,33,bone,,,,-2.9684,55.9437,2,,,Birsley Quarry,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
760,OXAV-216639,3461,32,bone,,,,-1.7328,51.1293,2,,,Porton,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
761,OXAV-216640,3513,32,bone,,,,-1.7328,51.1293,2,,,Porton,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
762,OXAV-216641,3743,33,bone,,,,-4.2409,57.443,2,,,Inverness Holm Mains Farm,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
763,OXAV-216642,3755,32,bone,,,,-4.2409,57.443,2,,,Inverness Holm Mains Farm,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
764,OXAV-216643,3632,37,bone,,,,-3.9187,57.5753,2,,,Delnies Carnach House,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
765,OXAV-216644,3770,31,bone,,,,-2.5025,57.5212,2,,,Upper Mains Catterline,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
766,OXAV-216645,3697,33,charcoal/bone,,,,-4.228,57.4476,2,,,Culduthel,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
767,OXAV-216646,3741,32,bone,,,,-2.2683,56.9324,2,,,Nether Criggie,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
768,OXAV-216742,3826,39,bone,,,,-2.6157,55.9598,2,,,Stenton Ruchlaw Mains,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
769,OXAV-216743,3605,60,bone,,,,-2.3462,55.629,2,,,Redden Farm,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
770,OXAV-216743A,3752,31,bone,,,,-2.0265,57.3075,2,,,Foveran Formartine,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
771,OXAV-216743B,3156,31,bone,,,,-4.1923,58.404,2,,,Rough Haugh,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
772,OXAV-216744,3582,32,bone,,,,-3.5178,56.0045,2,,,Blackness Castle,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
773,OXAV-216745,2038,32,bone,,,,-3.0556,55.9395,2,,,Kirk Park Musselburgh,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
774,OXAV-216842,3803,32,bone,,,,-3.6197,55.6213,2,,,Boatbridge Quarry,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
775,OXAV-216843,3645,31,bone,,,,-3.4077,56.1738,2,,,Gairneybank,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
776,OXAV-217212,3562,30,bone,,,,-4.2393,57.689,2,,,Dalmore,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
777,OXAV-217213,3499,32,bone,,,,-4.2393,57.689,2,,,Dalmore,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
778,OXAV-217214,3769,32,bone,,,,-2.3314,57.0636,2,,,Park Quarry,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
779,OXAV-217215,3752,31,bone,,,,-2.0265,57.3075,2,,,Foveran Formartine,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
780,OXAV-217216,2761,31,bone,,,,-3.9725,57.9766,2,,,Golspie,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
781,OXAV-217217,405,27,bone,,,,-2.2797,56.8291,2,,,Gourdon Seaview Terrace,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
782,OXAV-217218,3715,32,bone,,,,-2.0663,57.25,2,,,Keir,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
783,OXAV-217219,3725,33,bone,,,,-2.418,57.271,2,,,Manar House,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
784,OXAV-217220,3677,31,bone,,,,-2.5082,57.3175,2,,,Newlands of Oyne,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
